hue,value,chroma,srgb_r,srgb_g,srgb_b,cielab_l,cielab_a,cielab_b
10Y,9,2,0.914852162,0.907519,0.770214793,91.13104798,-5.065929084,17.30346648
10Y,9,3,0.920230887,0.910406279,0.715395576,91.14957318,-6.94471202,24.56639778
10Y,9,4,0.925378743,0.912864656,0.661251629,91.1661098,-8.587360926,31.66901558
10Y,9,5,0.930188165,0.915020521,0.606837665,91.18103555,-10.05546354,38.70497839
10Y,9,6,0.934546801,0.917023204,0.550306516,91.19482433,-11.42707356,45.86278716
10Y,9,7,0.938366858,0.918949415,0.490043235,91.20767773,-12.74113193,53.25771815
10Y,9,8,0.941668539,0.920654723,0.427946098,91.21899495,-13.91018174,60.5309807
10Y,9,9,0.944533181,0.922034896,0.365958637,91.22841915,-14.87162654,67.31784306
10Y,9,10,0.947098532,0.923227144,0.298338019,91.23669307,-15.71116376,74.00154726
10Y,9,11,0.949460248,0.92435683,0.211797822,91.24446373,-16.50765087,81.1045626
10Y,9,12,0.951622861,0.92537295,0.057597858,91.25151538,-17.22935523,88.51822475
10Y,9,13,0.953567339,0.926209601,0,91.33206981,-17.24475484,89.75959498
10Y,9,14,0.955224984,0.926868067,0,91.41003129,-17.14925732,89.83177529
10Y,9,15,0.956553308,0.92737483,0,91.47112779,-17.07015736,89.88861996
10Y,9,16,0.957648699,0.927799344,0,91.52195195,-17.00575592,89.93581887
10Y,9,17,0.958562387,0.928201727,0,91.56753966,-16.95802573,89.97750676
10Y,9,18,0.959077692,0.92858246,0,91.60341453,-16.95016347,90.0083904
10Y,9,19,0.959069477,0.928927411,0,91.6260418,-16.99377263,90.0247252
10Y,9,20,0.959008953,0.929213412,0,91.64368789,-17.03565895,90.03695464
10Y,9,21,0.959475901,0.92941329,0,91.66659781,-17.01055841,90.05797657
10Y,9,22,0.96091263,0.929501106,0,91.70226607,-16.86803099,90.09740595
10Y,10,1,1,1,0.945206485,99.66489642,-2.361857459,6.670301566
10Y,10,2,1,1,0.87289368,99.25783114,-5.280542091,15.51476705
10Y,10,3,1,1,0.81066668,98.93928362,-7.603992505,23.14213096
10Y,10,4,1,1,0.755491866,98.68108784,-9.513584148,29.89615787
10Y,10,5,1,1,0.703852618,98.45979452,-11.16958191,36.18833024
10Y,10,6,1,1,0.649949269,98.24945417,-12.76059373,42.69953167
10Y,10,7,1,1,0.588823112,98.03594709,-14.39290418,49.96910119
10Y,10,8,1,1,0.524895444,97.8403784,-15.90377822,57.3737399
10Y,10,9,1,1,0.464292071,97.68034053,-17.1515823,64.12101099
10Y,10,10,1,1,0.403326111,97.54334102,-18.22808825,70.53611215
10Y,10,11,1,1,0.333284453,97.41432446,-19.24901274,77.28098604
10Y,10,12,1,1,0.241534005,97.28832391,-20.25286857,84.74940165
10Y,10,13,1,1,0.069721824,97.16688893,-21.22680478,93.10260746
10Y,10,14,1,1,0,97.14950272,-21.36677022,94.42043637
10Y,10,15,1,1,0,97.14950272,-21.36677022,94.42043637
10Y,10,16,1,1,0,97.14950272,-21.36677022,94.42043637
10Y,10,17,1,1,0,97.14950272,-21.36677022,94.42043637
10Y,10,18,1,1,0,97.14950272,-21.36677022,94.42043637
10Y,10,19,1,1,0,97.14950272,-21.36677022,94.42043637
10Y,10,20,1,1,0,97.14950272,-21.36677022,94.42043637
10Y,10,21,1,1,0,97.14950272,-21.36677022,94.42043637
10Y,10,22,1,1,0,97.14950272,-21.36677022,94.42043637
10YR,1,1,0.134563318,0.108701397,0.076067871,10.64786711,1.621322809,6.847629372
10YR,1,2,0.160430621,0.10027554,0.037965218,10.6578004,5.539214183,12.04673454
10YR,1,3,0.179359728,0.092598678,0,10.67937971,8.738064247,16.13480811
10YR,1,4,0.19404645,0.085533764,0,10.8296157,12.01015177,16.44360186
10YR,2,1,0.218787666,0.188852055,0.163784085,20.55493669,2.189434967,5.366618496
10YR,2,2,0.238087463,0.184288682,0.131247362,20.56674652,4.027042551,11.08863291
10YR,2,3,0.25524015,0.179391433,0.095618926,20.5764441,5.984791594,17.17426582
10YR,2,4,0.270342329,0.174388972,0.051126583,20.58452368,7.928173168,23.95870936
10YR,2,5,0.283474012,0.169484724,0,20.60621973,9.846437254,29.5385632
10YR,2,6,0.294684976,0.164874442,0,20.72128925,12.09356188,29.79000176
10YR,2,7,0.30399067,0.160755712,0,20.81893466,13.97343459,30.00504222
10YR,2,8,0.311370578,0.157331577,0,20.90080698,15.46511887,30.18304099
10YR,3,1,0.313222346,0.278115348,0.24613361,30.77569033,2.252055463,6.298213841
10YR,3,2,0.333941369,0.273642522,0.210429272,30.78856047,3.912342361,12.21027248
10YR,3,3,0.352033711,0.269047553,0.174457805,30.79904665,5.638926657,18.067663
10YR,3,4,0.367906292,0.264450706,0.13648352,30.8076786,7.357185141,24.0272254
10YR,3,5,0.381753916,0.259986777,0.093234845,30.81481712,9.000701549,30.27227289
10YR,3,6,0.393478384,0.255878086,0.033986923,30.82068134,10.48084784,37.01640356
10YR,3,7,0.403167996,0.252254298,0,30.87019965,12.01437926,40.60528387
10YR,3,8,0.411764616,0.248816277,0,30.95077,13.63095519,40.80670838
10YR,3,9,0.420149801,0.245209541,0,31.02379221,15.23176176,41.00259336
10YR,3,10,0.428847091,0.241188003,0,31.09366416,16.91723835,41.20519929
10YR,4,1,0.407344698,0.376722186,0.342101323,41.23255941,1.477616445,6.176023103
10YR,4,2,0.436062447,0.370667407,0.296974524,41.24855164,3.681301227,13.29761742
10YR,4,3,0.458441503,0.365271239,0.254914529,41.26091803,5.629344007,19.84668848
10YR,4,4,0.476569894,0.360386969,0.214380266,41.2706633,7.377786239,25.99945962
10YR,4,5,0.491631499,0.3559348,0.173651311,41.27846992,8.956045605,31.90727134
10YR,4,6,0.504304027,0.351893665,0.130120103,41.28482062,10.37145684,37.71542654
10YR,4,7,0.515041034,0.348256028,0.077416744,41.29007817,11.62768177,43.60515353
10YR,4,8,0.524303965,0.344957846,0,41.29905125,12.77688129,49.52411999
10YR,4,9,0.532395988,0.341956755,0,41.37507559,14.20246887,49.70656792
10YR,4,10,0.539300102,0.33930173,0,41.43950934,15.42588663,49.86391221
10YR,4,11,0.544946206,0.337056501,0,41.49144268,16.43220743,49.99345307
10YR,4,12,0.549301478,0.335269881,0,41.53052791,17.21317861,50.09359611
10YR,5,1,0.513805924,0.476386489,0.437242761,51.59416719,1.868629693,6.796312916
10YR,5,2,0.536487739,0.472170614,0.398257314,51.60822364,3.237339641,12.69879961
10YR,5,3,0.558967481,0.467335031,0.356638752,51.6212361,4.87026202,18.9556275
10YR,5,4,0.580112948,0.462233289,0.312595938,51.63296042,6.610847242,25.4804276
10YR,5,5,0.599221939,0.457160304,0.266181982,51.64322068,8.338176581,32.17076165
10YR,5,6,0.615741662,0.452396945,0.217776104,51.65180762,9.949993916,38.81403321
10YR,5,7,0.629475304,0.448136834,0.167258261,51.65865714,11.38270427,45.1667068
10YR,5,8,0.640917295,0.444366272,0.109367873,51.66414337,12.64160721,51.30963724
10YR,5,9,0.650453559,0.44108273,0.018188408,51.66863808,13.72605475,57.43130389
10YR,5,10,0.658021307,0.438432135,0,51.72894321,14.92030374,58.52379787
10YR,5,11,0.66380207,0.436420269,0,51.78777911,15.87987693,58.6526909
10YR,5,12,0.669376543,0.434341572,0,51.8384228,16.82195294,58.77388595
10YR,5,13,0.675939674,0.431630349,0,51.88509003,17.9645871,58.90931035
10YR,5,14,0.68223816,0.428942046,0,51.92829577,19.06876308,59.03953613
10YR,5,15,0.686627165,0.427183585,0,51.96762579,19.81899812,59.13698862
10YR,5,16,0.687997615,0.42701031,0,52.00316438,19.99941976,59.1825275
10YR,6,1,0.620366792,0.577778786,0.533655421,61.6997654,2.060890613,7.408974754
10YR,6,2,0.640167027,0.574684811,0.494766198,61.71384892,2.895995932,13.08881142
10YR,6,3,0.661720463,0.5705045,0.453428968,61.72703435,4.201247019,19.10014543
10YR,6,4,0.683382949,0.5656823,0.409892816,61.73914954,5.777720457,25.3727267
10YR,6,5,0.703960488,0.56061397,0.364317613,61.75007237,7.455690692,31.83004749
10YR,6,6,0.722415227,0.55572092,0.317003188,61.75968927,9.068116086,38.34646714
10YR,6,7,0.738223,0.551295667,0.268026028,61.76794903,10.50886205,44.78574057
10YR,6,8,0.751987174,0.547211638,0.215720919,61.77495899,11.83215398,51.15495834
10YR,6,9,0.764282634,0.543318873,0.155906863,61.78084684,13.09599214,57.497731
10YR,6,10,0.775035864,0.539728601,0.074043758,61.78574343,14.25887626,63.81462219
10YR,6,11,0.784106293,0.536581893,0,61.82443603,15.47980073,67.11147511
10YR,6,12,0.79165711,0.533884698,0,61.88929564,16.70539484,67.26610717
10YR,6,13,0.797875392,0.531620695,0,61.94298911,17.71743953,67.39464443
10YR,6,14,0.802894737,0.529794536,0,61.98833858,18.53194819,67.5003856
10YR,6,15,0.806895739,0.528367168,0,62.02742921,19.1758208,67.58702382
10YR,6,16,0.810370585,0.527088786,0,62.05991762,19.73928914,67.66161146
10YR,6,17,0.813856086,0.525668277,0,62.08504265,20.32251107,67.73184616
10YR,6,18,0.817807681,0.523854758,0,62.10248579,21.01034795,67.80466747
10YR,7,1,0.717557176,0.683342232,0.638860373,71.61479211,1.158596814,6.939968292
10YR,7,2,0.743867251,0.678819858,0.594574172,71.63044366,2.508053391,13.22971169
10YR,7,3,0.767988019,0.674271383,0.549906332,71.64468359,3.889669143,19.5442079
10YR,7,4,0.790081715,0.669732663,0.504808784,71.65754147,5.287237353,25.8688851
10YR,7,5,0.810306129,0.665228868,0.459206466,71.66904832,6.689692168,32.18452694
10YR,7,6,0.828791879,0.660777314,0.413108134,71.67920866,8.090568998,38.44873743
10YR,7,7,0.845695136,0.65638426,0.366359572,71.68806308,9.486839,44.62465982
10YR,7,8,0.861256131,0.652045027,0.317902511,71.69578828,10.87523555,50.76097894
10YR,7,9,0.875625467,0.647783845,0.265736086,71.70257658,12.2412737,56.94348122
10YR,7,10,0.888693636,0.643736474,0.205599555,71.70864517,13.52964359,63.30524541
10YR,7,11,0.900327983,0.640030636,0.125960862,71.71411836,14.69385647,69.96461816
10YR,7,12,0.910580052,0.636638945,0,71.73389696,15.84628702,75.52763719
10YR,7,13,0.919465939,0.633549904,0,71.8079495,17.23950908,75.70240784
10YR,7,14,0.926628279,0.630997629,0,71.86709654,18.36760358,75.84404096
10YR,7,15,0.931892025,0.629147134,0,71.9139106,19.19127112,75.95098338
10YR,7,16,0.936188921,0.627623683,0,71.95250804,19.86408425,76.03893108
10YR,7,17,0.940326227,0.626083356,0,71.98630803,20.5206522,76.12173754
10YR,7,18,0.943737472,0.624814059,0,72.01496374,21.06103044,76.19078606
10YR,7,19,0.945607086,0.624227463,0,72.03736693,21.34221221,76.2331188
10YR,7,20,0.945392233,0.624606322,0,72.05310004,21.26809021,76.24025604
10YR,8,1,0.822921957,0.788193801,0.741058017,81.36627469,1.042768602,7.10865801
10YR,8,2,0.848291479,0.784298798,0.694907473,81.38257721,2.071501975,13.48786069
10YR,8,3,0.872324991,0.780085108,0.649419937,81.3971501,3.271395045,19.75423811
10YR,8,4,0.89501562,0.775654977,0.60415794,81.41024868,4.587754494,25.95347476
10YR,8,5,0.91639074,0.771094915,0.558549404,81.42210775,5.974906833,32.1438268
10YR,8,6,0.93657664,0.766470006,0.511477343,81.43302457,7.395372689,38.44556353
10YR,8,7,0.955544056,0.761860631,0.461999497,81.44313906,8.812872413,44.93335269
10YR,8,8,0.972808407,0.757402768,0.41140817,81.45209004,10.18899697,51.36805664
10YR,8,9,0.988138373,0.753181102,0.361089459,81.45964466,11.50251634,57.49645734
10YR,8,10,1,0.749131414,0.307981027,81.40982753,12.5412934,63.48933364
10YR,8,11,1,0.745209217,0.246230656,81.06089402,12.36026878,69.39003069
10YR,8,12,1,0.74149688,0.168292098,80.73411043,12.21069549,75.59421502
10YR,8,13,1,0.738089724,0.026609483,80.43844019,12.10016322,81.92684865
10YR,8,14,1,0.735057598,0,80.24570131,12.4489734,82.46644988
10YR,8,15,1,0.732437363,0,80.08653528,12.79611911,82.35861077
10YR,8,16,1,0.730151613,0,79.94786259,13.09904486,82.26474979
10YR,8,17,1,0.728134702,0,79.82563644,13.36641243,82.18209333
10YR,8,18,1,0.726464489,0,79.72451805,13.58786871,82.11376294
10YR,8,19,1,0.725201219,0,79.64809592,13.75539586,82.06215222
10YR,8,20,1,0.724189216,0,79.58691122,13.88961837,82.02085139
10YR,8,21,1,0.7232326,0,79.52910544,14.01650843,81.98184736
10YR,8,22,1,0.722181656,0,79.46563374,14.15592535,81.93903822
10YR,9,1,0.926069657,0.896847745,0.847171137,91.10038655,0.404196617,7.077321223
10YR,9,2,0.957592574,0.891871169,0.792719892,91.11920209,1.749173046,14.43057208
10YR,9,3,0.984548393,0.88725904,0.741498811,91.13534384,3.019279315,21.32058295
10YR,9,4,1,0.882876619,0.692506401,90.9651048,3.456141166,27.59063842
10YR,9,5,1,0.878604453,0.644731735,90.48681532,2.570072333,33.18777837
10YR,9,6,1,0.874304073,0.597005295,90.02379955,1.800416471,38.74733559
10YR,9,7,1,0.869893184,0.548046331,89.56624513,1.127601223,44.39448472
10YR,9,8,1,0.865487223,0.496719309,89.1190803,0.521612043,50.23385838
10YR,9,9,1,0.861214285,0.442378912,88.69111524,-0.028331056,56.27946574
10YR,9,10,1,0.857067344,0.387650769,88.2911807,-0.45561597,62.12801939
10YR,9,11,1,0.8530438,0.33556452,87.92495054,-0.71777096,67.36360807
10YR,9,12,1,0.849386747,0.281003268,87.59616148,-0.927493511,72.42742743
10YR,9,13,1,0.846246267,0.213198902,87.30322753,-1.182350548,77.93878068
10YR,9,14,1,0.843048445,0.115030204,87.01288606,-1.386080805,83.76065731
10YR,9,15,1,0.83935272,0,86.73404478,-1.220963234,86.94963207
10YR,9,16,1,0.835991893,0,86.52087334,-0.786290308,86.79990893
10YR,9,17,1,0.833764172,0,86.37970478,-0.497913692,86.70083986
10YR,9,18,1,0.832042281,0,86.27066283,-0.274878769,86.62436168
10YR,9,19,1,0.830096881,0,86.14754363,-0.022749917,86.53805774
10YR,9,20,1,0.828176006,0,86.02605716,0.22634805,86.45294803
10YR,9,21,1,0.826638529,0,85.92887691,0.425832137,86.38490224
10YR,9,22,1,0.82533405,0,85.84646472,0.595157768,86.3272221
10YR,9,23,1,0.824015018,0,85.76317131,0.766439921,86.2689486
10YR,9,24,1,0.82253905,0,85.67001368,0.958180612,86.20380192
10YR,10,1,1,1,0.964112769,99.77791595,-1.561232134,4.364986161
10YR,10,2,1,1,0.893527768,99.36992292,-4.471282082,12.98761637
10YR,10,3,1,0.99938131,0.833808347,99.01489391,-6.682304096,20.25036656
10YR,10,4,1,0.994935615,0.781979696,98.4780353,-7.975624512,26.21168668
10YR,10,5,1,0.990648022,0.735207388,97.99125374,-9.002999096,31.56349308
10YR,10,6,1,0.986230015,0.690507746,97.51897392,-9.849665655,36.63527786
10YR,10,7,1,0.981557347,0.644625117,97.03895109,-10.60362421,41.79969172
10YR,10,8,1,0.977124684,0.594035323,96.57205917,-11.4088212,47.49495782
10YR,10,9,1,0.973348478,0.536598058,96.14364122,-12.33063457,53.94302778
10YR,10,10,1,0.969734039,0.479225529,95.74754447,-13.11151154,60.20538925
10YR,10,11,1,0.965806417,0.430469097,95.37196525,-13.54389022,65.25668856
10YR,10,12,1,0.962165159,0.384992224,95.03644633,-13.84817024,69.74759516
10YR,10,13,1,0.959433763,0.332252955,94.76020542,-14.26562196,74.71016835
10YR,10,14,1,0.957123808,0.266524225,94.51031869,-14.74516867,80.28501177
10YR,10,15,1,0.95453363,0.174971761,94.24327778,-15.18265772,86.45663356
10YR,10,16,1,0.951202708,0,93.94592502,-15.38895578,92.0935281
2.5B,1,1,0.082994649,0.118745078,0.127019952,10.62418662,-3.467392483,-2.798901044
2.5B,1,2,0.038315296,0.123908644,0.14643063,10.61237145,-6.511781236,-6.533854838
2.5B,1,3,0,0.128876968,0.165491553,10.88545775,-7.967395228,-9.710977876
2.5B,1,4,0,0.133725901,0.184543853,11.63044102,-6.603993755,-12.07791192
2.5B,1,5,0,0.138524465,0.203813221,12.38019854,-5.189484955,-14.43271143
2.5B,1,6,0,0.143334602,0.223428318,13.14242446,-3.726997017,-16.78708617
2.5B,1,7,0,0.148208018,0.243412011,13.92208447,-2.229529045,-19.13719671
2.5B,1,8,0,0.153179053,0.263651147,14.71994727,-0.722601865,-21.46172636
2.5B,2,1,0.170006557,0.199312501,0.206160626,20.53650967,-2.751449727,-2.195936364
2.5B,2,2,0.130987832,0.205742239,0.225072423,20.52719057,-6.209706365,-5.579370221
2.5B,2,3,0.07700844,0.211554409,0.243448937,20.51694179,-9.533510427,-8.850867775
2.5B,2,4,0,0.216913392,0.261590256,20.65223058,-11.89367491,-11.82567388
2.5B,2,5,0,0.221991294,0.279750208,21.34541705,-10.78191966,-13.87403584
2.5B,2,6,0,0.227022944,0.298215678,22.04138453,-9.618035775,-15.94384812
2.5B,2,7,0,0.232209067,0.317171665,22.76101449,-8.417123454,-18.03336667
2.5B,2,8,0,0.237456024,0.336371201,23.49231944,-7.193476011,-20.11862406
2.5B,2,9,0,0.242592851,0.355367851,24.21361335,-5.970130761,-22.15926097
2.5B,2,10,0,0.247593326,0.373550541,24.91354354,-4.81209731,-24.07387959
2.5B,2,11,0,0.252417992,0.390084073,25.57561003,-3.806765349,-25.75494255
2.5B,2,12,0,0.256923744,0.403914658,26.17051783,-3.047234626,-27.08221983
2.5B,3,1,0.25553989,0.290512784,0.295876887,30.75546275,-3.280996325,-2.049727039
2.5B,3,2,0.208328559,0.298654797,0.319653156,30.74474624,-7.378196592,-6.051955437
2.5B,3,3,0.150452504,0.305815597,0.34101962,30.73406877,-11.21483476,-9.6358293
2.5B,3,4,0.058846345,0.312163375,0.360639844,30.72333134,-14.80895022,-12.91367444
2.5B,3,5,0,0.317894357,0.379091781,31.18645566,-15.31928745,-15.21444939
2.5B,3,6,0,0.323254113,0.396944102,31.85798187,-14.34989379,-17.05933107
2.5B,3,7,0,0.328501425,0.41473566,32.52065178,-13.36226442,-18.89041246
2.5B,3,8,0,0.333819729,0.432885255,33.1953046,-12.34330286,-20.7426897
2.5B,3,9,0,0.339312793,0.451543883,33.8926605,-11.29464062,-22.62275935
2.5B,3,10,0,0.344743357,0.469758153,34.58055956,-10.27800055,-24.42940321
2.5B,3,11,0,0.349786808,0.486604002,35.21951283,-9.339063152,-26.08097462
2.5B,3,12,0,0.354438527,0.503062542,35.82151162,-8.377688404,-27.7158637
2.5B,3,13,0,0.358845083,0.520238564,36.41368776,-7.30326629,-29.46486825
2.5B,3,14,0,0.363112509,0.536878115,36.98872131,-6.26139953,-31.14410775
2.5B,3,15,0,0.367254303,0.550891764,37.51885299,-5.470737956,-32.47620983
2.5B,3,16,0,0.371222406,0.560411557,37.97322068,-5.117333824,-33.22707485
2.5B,4,1,0.350930266,0.38840078,0.392862371,41.21242281,-3.437973164,-1.915898378
2.5B,4,2,0.304170233,0.397209449,0.415645838,41.20323926,-7.65445314,-5.572942078
2.5B,4,3,0.252516373,0.404926767,0.436027531,41.19432278,-11.55313374,-8.835618666
2.5B,4,4,0.190483574,0.411788365,0.454850572,41.18544336,-15.1854848,-11.83940679
2.5B,4,5,0.096817026,0.418076752,0.472983736,41.17626263,-18.65421301,-14.72347004
2.5B,4,6,0,0.4241938,0.491615306,41.55474655,-19.76657582,-17.04716781
2.5B,4,7,0,0.430511063,0.511648108,42.29372417,-18.78438716,-18.99086233
2.5B,4,8,0,0.43697478,0.532338183,43.05323038,-17.7535624,-20.98634576
2.5B,4,9,0,0.443337488,0.552497118,43.7998447,-16.75204945,-22.90341195
2.5B,4,10,0,0.449206055,0.571110327,44.48960479,-15.82203149,-24.65822047
2.5B,4,11,0,0.454350749,0.587833056,45.0995482,-14.96514636,-26.23819194
2.5B,4,12,0,0.459554393,0.605161886,45.72197947,-14.05622456,-27.87893208
2.5B,4,13,0,0.465549033,0.62499377,46.43844801,-13.01917823,-29.73622142
2.5B,4,14,0,0.471148207,0.642746144,47.09919963,-12.12345475,-31.35593614
2.5B,4,15,0,0.475024586,0.654094271,47.54549407,-11.59420459,-32.34775916
2.5B,4,16,0,0.478533023,0.66487405,47.95559989,-11.06588154,-33.30717453
2.5B,4,17,0,0.483399947,0.681566526,48.54605364,-10.16405236,-34.85456311
2.5B,4,18,0,0.488957608,0.700561153,49.22019417,-9.140457744,-36.60001922
2.5B,4,19,0,0.493726169,0.715429693,49.78103275,-8.401698336,-37.90550115
2.5B,4,20,0,0.496506762,0.721304884,50.07254961,-8.243698428,-38.30908854
2.5B,5,1,0.445022453,0.490708242,0.497944973,51.57099305,-3.923344101,-2.490161365
2.5B,5,2,0.404100046,0.49899452,0.515415001,51.56477343,-7.767900206,-5.192986544
2.5B,5,3,0.35809043,0.50681426,0.533399044,51.55780566,-11.53683919,-7.96523405
2.5B,5,4,0.304042685,0.514259552,0.551795893,51.55012644,-15.26055576,-10.79180782
2.5B,5,5,0.235524014,0.521404623,0.570499239,51.54178021,-18.96739623,-13.6567289
2.5B,5,6,0.12996032,0.528302538,0.589389477,51.53282368,-22.68011719,-16.54193456
2.5B,5,7,0,0.535002299,0.608339747,51.88176262,-24.20073205,-18.84858222
2.5B,5,8,0,0.541581703,0.627230447,52.59847076,-23.40208259,-20.53960785
2.5B,5,9,0,0.54812622,0.646091486,53.31249473,-22.59661627,-22.21825938
2.5B,5,10,0,0.554756179,0.665622511,54.04052796,-21.73838546,-23.96146639
2.5B,5,11,0,0.561490044,0.686148417,54.78757314,-20.80044938,-25.80790725
2.5B,5,12,0,0.567735252,0.705545497,55.48478201,-19.89420335,-27.55399336
2.5B,5,13,0,0.572978947,0.721991547,56.07236003,-19.11624899,-29.03073745
2.5B,5,14,0,0.578127135,0.738110648,56.6493634,-18.35299675,-30.46833686
2.5B,5,15,0,0.584151515,0.756655384,57.32155753,-17.48693766,-32.0995116
2.5B,5,16,0,0.590261282,0.775502423,58.00408895,-16.60336271,-33.7476717
2.5B,5,17,0,0.595454568,0.79206982,58.59066147,-15.80086909,-35.20874094
2.5B,5,18,0,0.600293907,0.807850356,59.14146433,-15.02064538,-36.60542011
2.5B,5,19,0,0.605778298,0.825358208,59.76178492,-14.1704392,-38.13228637
2.5B,5,20,0,0.6126914,0.846462728,60.53289695,-13.1876246,-39.92478817
2.5B,6,1,0.544534481,0.593624879,0.600754321,61.67501696,-4.118096869,-2.505441647
2.5B,6,2,0.503821998,0.602370116,0.615914654,61.67032752,-8.06765751,-4.783319327
2.5B,6,3,0.45761416,0.610862441,0.633022534,61.6644034,-12.02363061,-7.339866248
2.5B,6,4,0.404011746,0.619102318,0.651489632,61.65744217,-15.98686664,-10.0884864
2.5B,6,5,0.339559241,0.627067177,0.670743374,61.64966124,-19.94654267,-12.94493654
2.5B,6,6,0.256073252,0.634727524,0.690202561,61.64132185,-23.88774246,-15.82402623
